[09:42:09 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.41MB
[09:42:10 INF] Usage: Total CPU 0.71% | App CPU 0.00% | App Heap 5.40MB
[09:42:11 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 5.40MB
[09:42:12 INF] Usage: Total CPU 2.38% | App CPU 1.55% | App Heap 5.40MB
[09:42:13 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 5.41MB
[09:42:14 INF] Usage: Total CPU 0.24% | App CPU 0.00% | App Heap 5.40MB
[09:42:15 INF] Usage: Total CPU 2.40% | App CPU 0.00% | App Heap 5.40MB
[09:42:16 INF] Usage: Total CPU 5.00% | App CPU 1.54% | App Heap 5.40MB
[09:42:17 INF] Usage: Total CPU 8.26% | App CPU 0.00% | App Heap 5.40MB
[09:42:18 INF] Usage: Total CPU 3.07% | App CPU 1.55% | App Heap 5.40MB
[09:42:19 INF] Usage: Total CPU 0.21% | App CPU 0.00% | App Heap 5.41MB
[09:42:20 INF] Usage: Total CPU 2.59% | App CPU 0.00% | App Heap 5.40MB
[09:42:21 INF] Usage: Total CPU 3.67% | App CPU 0.00% | App Heap 5.40MB
[09:42:22 INF] Usage: Total CPU 3.88% | App CPU 1.60% | App Heap 5.40MB
[09:42:23 INF] Usage: Total CPU 1.67% | App CPU 1.55% | App Heap 5.40MB
[09:42:24 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.40MB
[09:42:25 INF] Usage: Total CPU 4.86% | App CPU 0.00% | App Heap 5.40MB
[09:42:26 INF] Usage: Total CPU 5.50% | App CPU 1.54% | App Heap 5.40MB
[09:42:27 INF] Usage: Total CPU 2.04% | App CPU 0.00% | App Heap 5.41MB
[09:42:28 INF] Usage: Total CPU 2.13% | App CPU 0.00% | App Heap 5.41MB
[09:42:29 INF] Usage: Total CPU 2.58% | App CPU 0.00% | App Heap 5.40MB
[09:42:30 INF] Usage: Total CPU 3.44% | App CPU 0.00% | App Heap 5.40MB
[09:42:31 INF] Usage: Total CPU 4.25% | App CPU 0.06% | App Heap 5.41MB
[09:42:32 INF] Usage: Total CPU 6.01% | App CPU 0.00% | App Heap 5.41MB
[09:42:33 INF] Usage: Total CPU 1.62% | App CPU 1.55% | App Heap 5.41MB
[09:42:34 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 5.40MB
[09:42:35 INF] Usage: Total CPU 1.66% | App CPU 0.00% | App Heap 5.41MB
[09:42:36 INF] Usage: Total CPU 0.62% | App CPU 0.00% | App Heap 5.40MB
[09:42:37 INF] Usage: Total CPU 3.56% | App CPU 0.00% | App Heap 5.40MB
[09:42:38 INF] Usage: Total CPU 0.59% | App CPU 0.00% | App Heap 5.41MB
[09:42:39 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.41MB
[09:42:40 INF] Usage: Total CPU 0.67% | App CPU 0.00% | App Heap 5.41MB
[09:42:41 INF] Usage: Total CPU 3.38% | App CPU 0.00% | App Heap 5.40MB
[09:42:42 INF] Usage: Total CPU 1.22% | App CPU 0.06% | App Heap 5.41MB
[09:42:43 INF] Usage: Total CPU 0.16% | App CPU 0.00% | App Heap 5.41MB
[09:42:44 INF] Usage: Total CPU 0.31% | App CPU 0.00% | App Heap 5.40MB
[09:42:45 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 5.40MB
[09:42:46 INF] Usage: Total CPU 3.28% | App CPU 0.00% | App Heap 5.41MB
[09:42:47 INF] Usage: Total CPU 3.72% | App CPU 0.38% | App Heap 5.41MB
[09:42:48 INF] Usage: Total CPU 2.52% | App CPU 0.00% | App Heap 5.40MB
[09:42:49 INF] Usage: Total CPU 1.06% | App CPU 0.00% | App Heap 5.41MB
[09:42:50 INF] Usage: Total CPU 0.89% | App CPU 0.00% | App Heap 5.41MB
[09:42:51 INF] Usage: Total CPU 0.07% | App CPU 0.00% | App Heap 5.40MB
[09:42:52 INF] Usage: Total CPU 0.20% | App CPU 0.00% | App Heap 5.40MB
[09:42:53 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 5.41MB
[09:42:54 INF] Usage: Total CPU 2.81% | App CPU 0.00% | App Heap 5.40MB
[09:42:55 INF] Usage: Total CPU 10.19% | App CPU 0.06% | App Heap 5.40MB
[09:42:56 INF] Usage: Total CPU 5.51% | App CPU 1.55% | App Heap 5.41MB
[09:42:57 INF] Usage: Total CPU 2.41% | App CPU 0.00% | App Heap 5.41MB
[09:42:58 INF] Usage: Total CPU 0.29% | App CPU 0.00% | App Heap 5.41MB
[09:42:59 INF] Usage: Total CPU 1.03% | App CPU 0.00% | App Heap 5.41MB
[09:43:00 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.41MB
[09:43:01 INF] Usage: Total CPU 2.58% | App CPU 0.06% | App Heap 5.41MB
[09:43:02 INF] Usage: Total CPU 0.36% | App CPU 0.00% | App Heap 5.41MB
[09:43:03 INF] Usage: Total CPU 0.71% | App CPU 0.00% | App Heap 5.41MB
[09:43:04 INF] Usage: Total CPU 2.75% | App CPU 0.00% | App Heap 5.41MB
[09:43:05 INF] Usage: Total CPU 1.24% | App CPU 0.06% | App Heap 5.41MB
[09:43:07 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.41MB
[09:43:08 INF] Usage: Total CPU 0.22% | App CPU 0.00% | App Heap 5.41MB
[09:43:09 INF] Usage: Total CPU 2.95% | App CPU 0.06% | App Heap 5.41MB
[09:43:10 INF] Usage: Total CPU 2.83% | App CPU 0.00% | App Heap 5.41MB
[09:43:11 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 5.41MB
[09:43:12 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.41MB
[09:43:13 INF] Usage: Total CPU 4.39% | App CPU 0.06% | App Heap 5.41MB
[09:43:14 INF] Usage: Total CPU 0.83% | App CPU 0.00% | App Heap 5.41MB
[09:43:15 INF] Usage: Total CPU 0.13% | App CPU 0.00% | App Heap 5.41MB
[09:43:16 INF] Usage: Total CPU 1.67% | App CPU 0.00% | App Heap 5.42MB
[09:43:17 INF] Usage: Total CPU 5.40% | App CPU 0.00% | App Heap 5.42MB
[09:43:18 INF] Usage: Total CPU 2.07% | App CPU 0.00% | App Heap 5.42MB
[09:43:19 INF] Usage: Total CPU 0.50% | App CPU 0.00% | App Heap 5.42MB
[09:43:20 INF] Usage: Total CPU 1.80% | App CPU 0.00% | App Heap 5.42MB
[09:43:21 INF] Usage: Total CPU 2.15% | App CPU 1.55% | App Heap 5.42MB
[09:43:22 INF] Usage: Total CPU 0.90% | App CPU 0.00% | App Heap 5.42MB
[09:43:23 INF] Usage: Total CPU 0.15% | App CPU 0.00% | App Heap 5.41MB
[09:43:24 INF] Usage: Total CPU 3.53% | App CPU 0.00% | App Heap 5.42MB
[09:43:25 INF] Usage: Total CPU 2.84% | App CPU 0.00% | App Heap 5.42MB
[09:43:26 INF] Usage: Total CPU 1.34% | App CPU 1.53% | App Heap 5.42MB
[09:43:27 INF] Usage: Total CPU 2.05% | App CPU 0.00% | App Heap 5.42MB
[09:43:28 INF] Usage: Total CPU 0.91% | App CPU 0.06% | App Heap 5.42MB
[09:43:29 INF] Usage: Total CPU 2.38% | App CPU 0.00% | App Heap 5.42MB
[09:43:30 INF] Usage: Total CPU 0.16% | App CPU 0.00% | App Heap 5.42MB
[09:43:31 INF] Usage: Total CPU 1.47% | App CPU 0.00% | App Heap 5.41MB
[09:43:32 INF] Usage: Total CPU 5.11% | App CPU 0.06% | App Heap 5.41MB
[09:43:33 INF] Usage: Total CPU 5.10% | App CPU 1.16% | App Heap 5.42MB
[09:43:34 INF] Usage: Total CPU 2.99% | App CPU 0.06% | App Heap 5.42MB
[09:43:35 INF] Usage: Total CPU 2.04% | App CPU 0.00% | App Heap 5.41MB
[09:43:36 INF] Usage: Total CPU 1.79% | App CPU 0.00% | App Heap 5.42MB
[09:43:37 INF] Usage: Total CPU 0.43% | App CPU 0.00% | App Heap 5.41MB
[09:43:38 INF] Usage: Total CPU 2.81% | App CPU 0.00% | App Heap 5.42MB
[09:43:39 INF] Usage: Total CPU 1.54% | App CPU 0.58% | App Heap 5.41MB
[09:43:40 INF] Usage: Total CPU 0.41% | App CPU 0.00% | App Heap 5.42MB
[09:43:41 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 5.41MB
[09:43:42 INF] Usage: Total CPU 0.41% | App CPU 0.00% | App Heap 5.42MB
[09:43:43 INF] Usage: Total CPU 1.72% | App CPU 0.00% | App Heap 5.42MB
[09:43:44 INF] Usage: Total CPU 2.64% | App CPU 0.00% | App Heap 5.41MB
[09:43:45 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.41MB
[09:43:46 INF] Usage: Total CPU 0.81% | App CPU 0.00% | App Heap 5.41MB
[09:43:47 INF] Usage: Total CPU 1.49% | App CPU 0.00% | App Heap 5.41MB
[09:43:48 INF] Usage: Total CPU 1.25% | App CPU 0.00% | App Heap 5.41MB
[09:43:49 INF] Usage: Total CPU 2.48% | App CPU 0.06% | App Heap 5.42MB
[09:43:50 INF] Usage: Total CPU 3.01% | App CPU 0.32% | App Heap 5.42MB
[09:43:51 INF] Usage: Total CPU 2.20% | App CPU 0.00% | App Heap 5.41MB
[09:43:52 INF] Usage: Total CPU 1.16% | App CPU 0.00% | App Heap 5.41MB
[09:43:53 INF] Usage: Total CPU 0.27% | App CPU 0.06% | App Heap 5.42MB
[09:43:54 INF] Usage: Total CPU 0.76% | App CPU 0.00% | App Heap 5.42MB
[09:43:55 INF] Usage: Total CPU 5.45% | App CPU 0.00% | App Heap 5.42MB
[09:43:56 INF] Usage: Total CPU 6.80% | App CPU 1.55% | App Heap 5.42MB
[09:43:57 INF] Usage: Total CPU 2.02% | App CPU 0.00% | App Heap 5.42MB
[09:43:58 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.42MB
[09:43:59 INF] Usage: Total CPU 2.65% | App CPU 0.06% | App Heap 5.42MB
[09:44:00 INF] Usage: Total CPU 0.42% | App CPU 0.00% | App Heap 5.42MB
[09:44:01 INF] Usage: Total CPU 0.99% | App CPU 0.00% | App Heap 5.42MB
[09:44:02 INF] Usage: Total CPU 1.76% | App CPU 0.00% | App Heap 5.42MB
[09:44:03 INF] Usage: Total CPU 2.67% | App CPU 1.29% | App Heap 5.42MB
[09:44:04 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.42MB
[09:44:05 INF] Usage: Total CPU 3.98% | App CPU 0.06% | App Heap 5.42MB
[09:44:06 INF] Usage: Total CPU 2.68% | App CPU 1.54% | App Heap 5.42MB
[09:44:07 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 5.42MB
[09:44:08 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 5.42MB
[09:44:09 INF] Usage: Total CPU 0.67% | App CPU 0.00% | App Heap 5.42MB
[09:44:10 INF] Usage: Total CPU 1.67% | App CPU 0.00% | App Heap 5.42MB
[09:44:11 INF] Usage: Total CPU 1.53% | App CPU 0.06% | App Heap 5.42MB
[09:44:12 INF] Usage: Total CPU 0.35% | App CPU 0.00% | App Heap 5.42MB
[09:44:13 INF] Usage: Total CPU 1.50% | App CPU 0.00% | App Heap 5.42MB
[09:44:14 INF] Usage: Total CPU 2.39% | App CPU 1.54% | App Heap 5.42MB
[09:44:15 INF] Usage: Total CPU 7.13% | App CPU 0.00% | App Heap 5.42MB
[09:44:16 INF] Usage: Total CPU 8.01% | App CPU 1.55% | App Heap 5.42MB
[09:44:17 INF] Usage: Total CPU 8.81% | App CPU 0.06% | App Heap 5.42MB
[09:44:18 INF] Usage: Total CPU 4.48% | App CPU 0.00% | App Heap 5.42MB
[09:44:19 INF] Usage: Total CPU 0.98% | App CPU 0.00% | App Heap 5.42MB
[09:44:20 INF] Usage: Total CPU 3.54% | App CPU 0.00% | App Heap 5.42MB
[09:44:21 INF] Usage: Total CPU 1.70% | App CPU 0.06% | App Heap 5.42MB
[09:44:22 INF] Usage: Total CPU 0.56% | App CPU 0.00% | App Heap 5.42MB
[09:44:23 INF] Usage: Total CPU 0.31% | App CPU 0.00% | App Heap 5.42MB
[09:44:24 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.42MB
[09:44:25 INF] Usage: Total CPU 2.27% | App CPU 0.00% | App Heap 5.42MB
[09:44:26 INF] Usage: Total CPU 2.49% | App CPU 0.00% | App Heap 5.42MB
[09:44:28 INF] Usage: Total CPU 1.88% | App CPU 0.00% | App Heap 5.42MB
[09:44:29 INF] Usage: Total CPU 0.15% | App CPU 0.00% | App Heap 5.42MB
[09:44:30 INF] Usage: Total CPU 0.26% | App CPU 0.00% | App Heap 5.42MB
[09:44:31 INF] Usage: Total CPU 0.57% | App CPU 0.00% | App Heap 5.42MB
[09:44:32 INF] Usage: Total CPU 2.67% | App CPU 0.06% | App Heap 5.43MB
[09:44:33 INF] Usage: Total CPU 0.51% | App CPU 0.00% | App Heap 5.42MB
[09:44:34 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.43MB
[09:44:35 INF] Usage: Total CPU 0.99% | App CPU 0.00% | App Heap 5.43MB
[09:44:36 INF] Usage: Total CPU 1.84% | App CPU 0.00% | App Heap 5.43MB
[09:44:37 INF] Usage: Total CPU 3.85% | App CPU 0.06% | App Heap 5.42MB
[09:44:38 INF] Usage: Total CPU 4.90% | App CPU 0.00% | App Heap 5.42MB
[09:44:39 INF] Usage: Total CPU 3.82% | App CPU 0.00% | App Heap 5.42MB
[09:44:40 INF] Usage: Total CPU 1.89% | App CPU 0.00% | App Heap 5.42MB
[09:44:41 INF] Usage: Total CPU 1.93% | App CPU 0.00% | App Heap 5.42MB
[09:44:42 INF] Usage: Total CPU 1.55% | App CPU 0.00% | App Heap 5.42MB
[09:44:43 INF] Usage: Total CPU 2.14% | App CPU 0.00% | App Heap 5.42MB
[09:44:44 INF] Usage: Total CPU 2.04% | App CPU 1.48% | App Heap 5.43MB
[09:44:45 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.43MB
[09:44:46 INF] Usage: Total CPU 2.08% | App CPU 0.00% | App Heap 5.43MB
[09:44:47 INF] Usage: Total CPU 0.09% | App CPU 0.00% | App Heap 5.43MB
[09:44:48 INF] Usage: Total CPU 2.75% | App CPU 0.00% | App Heap 5.42MB
[09:44:49 INF] Usage: Total CPU 0.81% | App CPU 0.00% | App Heap 5.42MB
[09:44:50 INF] Usage: Total CPU 0.51% | App CPU 0.00% | App Heap 5.43MB
[09:44:51 INF] Usage: Total CPU 2.36% | App CPU 0.00% | App Heap 5.43MB
[09:44:52 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.43MB
[09:44:53 INF] Usage: Total CPU 0.04% | App CPU 0.00% | App Heap 5.43MB
[09:44:54 INF] Usage: Total CPU 1.02% | App CPU 0.00% | App Heap 5.42MB
[09:44:55 INF] Usage: Total CPU 5.47% | App CPU 0.00% | App Heap 5.43MB
[09:44:56 INF] Usage: Total CPU 5.03% | App CPU 0.00% | App Heap 5.42MB
[09:44:57 INF] Usage: Total CPU 2.72% | App CPU 0.06% | App Heap 5.43MB
[09:44:58 INF] Usage: Total CPU 2.96% | App CPU 0.00% | App Heap 5.43MB
[09:44:59 INF] Usage: Total CPU 2.88% | App CPU 0.06% | App Heap 5.42MB
[09:45:00 INF] Usage: Total CPU 2.72% | App CPU 0.00% | App Heap 5.42MB
[09:45:01 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 5.43MB
[09:45:02 INF] Usage: Total CPU 1.05% | App CPU 0.00% | App Heap 5.43MB
[09:45:03 INF] Usage: Total CPU 1.68% | App CPU 0.00% | App Heap 5.42MB
[09:45:04 INF] Usage: Total CPU 0.95% | App CPU 0.00% | App Heap 5.43MB
[09:45:05 INF] Usage: Total CPU 0.22% | App CPU 0.00% | App Heap 5.43MB
[09:45:06 INF] Usage: Total CPU 1.33% | App CPU 0.00% | App Heap 5.42MB
[09:45:07 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 5.43MB
[09:45:08 INF] Usage: Total CPU 2.03% | App CPU 0.00% | App Heap 5.43MB
[09:45:09 INF] Usage: Total CPU 1.76% | App CPU 1.55% | App Heap 5.43MB
[09:45:10 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.42MB
[09:45:11 INF] Usage: Total CPU 2.00% | App CPU 0.00% | App Heap 5.43MB
[09:45:12 INF] Usage: Total CPU 0.87% | App CPU 0.00% | App Heap 5.42MB
[09:45:13 INF] Usage: Total CPU 0.36% | App CPU 0.00% | App Heap 5.43MB
[09:45:14 INF] Usage: Total CPU 0.08% | App CPU 0.00% | App Heap 5.43MB
[09:45:15 INF] Usage: Total CPU 1.63% | App CPU 0.00% | App Heap 5.43MB
[09:45:16 INF] Usage: Total CPU 2.94% | App CPU 0.00% | App Heap 5.43MB
[09:45:17 INF] Usage: Total CPU 4.11% | App CPU 0.00% | App Heap 5.42MB
[09:45:18 INF] Usage: Total CPU 3.59% | App CPU 0.06% | App Heap 5.43MB
[09:45:19 INF] Usage: Total CPU 3.50% | App CPU 0.00% | App Heap 5.43MB
[09:45:20 INF] Usage: Total CPU 0.61% | App CPU 0.00% | App Heap 5.43MB
[09:45:21 INF] Usage: Total CPU 1.30% | App CPU 1.04% | App Heap 5.43MB
[09:45:22 INF] Usage: Total CPU 2.98% | App CPU 0.00% | App Heap 5.43MB
[09:45:23 INF] Usage: Total CPU 0.07% | App CPU 0.00% | App Heap 5.43MB
[09:45:24 INF] Usage: Total CPU 0.59% | App CPU 0.00% | App Heap 5.43MB
[09:45:25 INF] Usage: Total CPU 1.80% | App CPU 0.00% | App Heap 5.43MB
[09:45:26 INF] Usage: Total CPU 0.12% | App CPU 0.00% | App Heap 5.43MB
[09:45:27 INF] Usage: Total CPU 0.31% | App CPU 0.00% | App Heap 5.43MB
[09:45:28 INF] Usage: Total CPU 0.61% | App CPU 0.00% | App Heap 5.43MB
[09:45:29 INF] Usage: Total CPU 3.77% | App CPU 0.06% | App Heap 5.43MB
[09:45:30 INF] Usage: Total CPU 0.75% | App CPU 0.00% | App Heap 5.43MB
[09:45:31 INF] Usage: Total CPU 0.44% | App CPU 0.00% | App Heap 5.43MB
[09:45:32 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 5.43MB
[09:45:33 INF] Usage: Total CPU 2.49% | App CPU 0.00% | App Heap 5.37MB
[09:45:34 INF] Usage: Total CPU 1.72% | App CPU 1.55% | App Heap 5.43MB
[09:45:35 INF] Usage: Total CPU 0.53% | App CPU 0.00% | App Heap 5.44MB
[09:45:36 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.43MB
[09:45:37 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 5.44MB
[09:45:38 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 5.44MB
[09:45:39 INF] Usage: Total CPU 0.31% | App CPU 0.00% | App Heap 5.44MB
[09:45:40 INF] Usage: Total CPU 1.24% | App CPU 0.00% | App Heap 5.43MB
[09:45:41 INF] Usage: Total CPU 3.74% | App CPU 0.00% | App Heap 5.43MB
[09:45:42 INF] Usage: Total CPU 1.57% | App CPU 0.00% | App Heap 5.44MB
[09:45:43 INF] Usage: Total CPU 3.53% | App CPU 0.00% | App Heap 5.44MB
[09:45:44 INF] Usage: Total CPU 1.43% | App CPU 0.00% | App Heap 5.43MB
[09:45:46 INF] Usage: Total CPU 1.78% | App CPU 0.00% | App Heap 5.44MB
[09:45:47 INF] Usage: Total CPU 1.30% | App CPU 0.00% | App Heap 5.43MB
[09:45:48 INF] Usage: Total CPU 1.99% | App CPU 0.00% | App Heap 5.44MB
[09:45:49 INF] Usage: Total CPU 2.47% | App CPU 0.00% | App Heap 5.44MB
[09:45:50 INF] Usage: Total CPU 1.79% | App CPU 0.00% | App Heap 5.44MB
[09:45:51 INF] Usage: Total CPU 0.17% | App CPU 0.00% | App Heap 5.44MB
[09:45:52 INF] Usage: Total CPU 0.18% | App CPU 0.00% | App Heap 5.44MB
[09:45:53 INF] Usage: Total CPU 2.50% | App CPU 0.00% | App Heap 5.43MB
[09:45:54 INF] Usage: Total CPU 1.73% | App CPU 1.55% | App Heap 5.44MB
[09:45:55 INF] Usage: Total CPU 2.19% | App CPU 0.00% | App Heap 5.43MB
[09:45:56 INF] Usage: Total CPU 6.45% | App CPU 0.00% | App Heap 5.43MB
[09:45:57 INF] Usage: Total CPU 5.85% | App CPU 0.32% | App Heap 5.44MB
[09:45:58 INF] Usage: Total CPU 1.20% | App CPU 0.00% | App Heap 5.43MB
[09:45:59 INF] Usage: Total CPU 0.84% | App CPU 0.00% | App Heap 5.44MB
[09:46:00 INF] Usage: Total CPU 0.71% | App CPU 0.00% | App Heap 5.44MB
[09:46:01 INF] Usage: Total CPU 1.95% | App CPU 0.00% | App Heap 5.44MB
[09:46:02 INF] Usage: Total CPU 3.35% | App CPU 1.41% | App Heap 5.43MB
[09:46:03 INF] Usage: Total CPU 0.12% | App CPU 0.00% | App Heap 5.43MB
[09:46:04 INF] Usage: Total CPU 3.88% | App CPU 0.13% | App Heap 5.43MB
[09:46:05 INF] Usage: Total CPU 2.40% | App CPU 1.15% | App Heap 5.44MB
[09:46:06 INF] Usage: Total CPU 10.09% | App CPU 0.00% | App Heap 5.44MB
[09:46:07 INF] Usage: Total CPU 5.24% | App CPU 0.00% | App Heap 5.43MB
[09:46:08 INF] Usage: Total CPU 4.77% | App CPU 0.00% | App Heap 5.43MB
[09:46:09 INF] Usage: Total CPU 4.45% | App CPU 0.00% | App Heap 5.43MB
[09:46:10 INF] Usage: Total CPU 4.71% | App CPU 0.00% | App Heap 5.43MB
[09:46:11 INF] Usage: Total CPU 1.77% | App CPU 0.00% | App Heap 5.43MB
[09:46:12 INF] Usage: Total CPU 5.22% | App CPU 0.00% | App Heap 5.43MB
[09:46:13 INF] Usage: Total CPU 2.53% | App CPU 0.00% | App Heap 5.44MB
[09:46:14 INF] Usage: Total CPU 3.54% | App CPU 0.00% | App Heap 5.43MB
[09:46:15 INF] Usage: Total CPU 1.75% | App CPU 0.00% | App Heap 5.44MB
[09:46:16 INF] Usage: Total CPU 5.62% | App CPU 0.00% | App Heap 5.43MB
[09:46:17 INF] Usage: Total CPU 4.43% | App CPU 0.00% | App Heap 5.44MB
[09:46:18 INF] Usage: Total CPU 2.80% | App CPU 0.00% | App Heap 5.43MB
[09:46:19 INF] Usage: Total CPU 4.33% | App CPU 0.00% | App Heap 5.44MB
[09:46:20 INF] Usage: Total CPU 0.25% | App CPU 0.00% | App Heap 5.44MB
[09:46:21 INF] Usage: Total CPU 1.64% | App CPU 0.00% | App Heap 5.44MB
[09:46:22 INF] Usage: Total CPU 1.89% | App CPU 0.00% | App Heap 5.43MB
[09:46:23 INF] Usage: Total CPU 0.72% | App CPU 0.00% | App Heap 5.43MB
[09:46:24 INF] Usage: Total CPU 0.42% | App CPU 0.00% | App Heap 5.44MB
[09:46:25 INF] Usage: Total CPU 0.04% | App CPU 0.00% | App Heap 5.44MB
[09:46:26 INF] Usage: Total CPU 3.56% | App CPU 0.00% | App Heap 5.43MB
[09:46:27 INF] Usage: Total CPU 1.85% | App CPU 1.02% | App Heap 5.44MB
[09:46:28 INF] Usage: Total CPU 2.23% | App CPU 0.00% | App Heap 5.44MB
[09:46:29 INF] Usage: Total CPU 0.32% | App CPU 0.00% | App Heap 5.44MB
[09:46:30 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.44MB
[09:46:31 INF] Usage: Total CPU 2.79% | App CPU 0.00% | App Heap 5.44MB
[09:46:32 INF] Usage: Total CPU 1.06% | App CPU 0.00% | App Heap 5.44MB
[09:46:33 INF] Usage: Total CPU 0.14% | App CPU 0.00% | App Heap 5.44MB
[09:46:34 INF] Usage: Total CPU 2.31% | App CPU 0.00% | App Heap 5.44MB
[09:46:35 INF] Usage: Total CPU 2.62% | App CPU 1.55% | App Heap 5.44MB
[09:46:36 INF] Usage: Total CPU 0.15% | App CPU 0.00% | App Heap 5.44MB
[09:46:37 INF] Usage: Total CPU 0.46% | App CPU 0.00% | App Heap 5.44MB
[09:46:38 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.44MB
[09:46:39 INF] Usage: Total CPU 2.25% | App CPU 0.00% | App Heap 5.44MB
[09:46:40 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.44MB
[09:46:41 INF] Usage: Total CPU 1.18% | App CPU 0.00% | App Heap 5.44MB
[09:46:42 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.45MB
[09:46:43 INF] Usage: Total CPU 3.98% | App CPU 0.00% | App Heap 5.44MB
[09:46:44 INF] Usage: Total CPU 1.57% | App CPU 1.55% | App Heap 5.44MB
[09:46:45 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 5.45MB
[09:46:46 INF] Usage: Total CPU 3.13% | App CPU 0.06% | App Heap 5.45MB
[09:46:47 INF] Usage: Total CPU 1.99% | App CPU 0.26% | App Heap 5.45MB
[09:46:48 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 5.44MB
[09:46:49 INF] Usage: Total CPU 3.46% | App CPU 0.00% | App Heap 5.45MB
[09:46:50 INF] Usage: Total CPU 1.39% | App CPU 0.00% | App Heap 5.45MB
[09:46:51 INF] Usage: Total CPU 2.12% | App CPU 0.00% | App Heap 5.45MB
[09:46:52 INF] Usage: Total CPU 6.54% | App CPU 0.00% | App Heap 5.45MB
[09:46:53 INF] Usage: Total CPU 1.95% | App CPU 0.00% | App Heap 5.45MB
[09:46:54 INF] Usage: Total CPU 2.39% | App CPU 0.00% | App Heap 5.44MB
[09:46:55 INF] Usage: Total CPU 5.29% | App CPU 0.00% | App Heap 5.44MB
[09:46:56 INF] Usage: Total CPU 5.70% | App CPU 0.00% | App Heap 5.44MB
[09:46:57 INF] Usage: Total CPU 0.65% | App CPU 0.00% | App Heap 5.45MB
[09:46:58 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.45MB
[09:46:59 INF] Usage: Total CPU 2.74% | App CPU 0.00% | App Heap 5.44MB
[09:47:00 INF] Usage: Total CPU 0.92% | App CPU 0.00% | App Heap 5.45MB
[09:47:01 INF] Usage: Total CPU 0.50% | App CPU 0.06% | App Heap 5.44MB
[09:47:02 INF] Usage: Total CPU 4.26% | App CPU 0.00% | App Heap 5.44MB
[09:47:03 INF] Usage: Total CPU 2.04% | App CPU 0.00% | App Heap 5.44MB
[09:47:04 INF] Usage: Total CPU 0.20% | App CPU 0.00% | App Heap 5.45MB
[09:47:05 INF] Usage: Total CPU 1.07% | App CPU 0.00% | App Heap 5.45MB
[09:47:06 INF] Usage: Total CPU 2.05% | App CPU 0.00% | App Heap 5.45MB
[09:47:07 INF] Usage: Total CPU 0.44% | App CPU 0.00% | App Heap 5.45MB
[09:47:08 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.45MB
[09:47:09 INF] Usage: Total CPU 2.79% | App CPU 0.06% | App Heap 5.44MB
[09:47:10 INF] Usage: Total CPU 0.42% | App CPU 0.00% | App Heap 5.45MB
[09:47:11 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 5.45MB
[09:47:13 INF] Usage: Total CPU 1.97% | App CPU 0.00% | App Heap 5.45MB
[09:47:14 INF] Usage: Total CPU 2.21% | App CPU 0.13% | App Heap 5.44MB
[09:47:15 INF] Usage: Total CPU 0.22% | App CPU 0.00% | App Heap 5.45MB
[09:47:16 INF] Usage: Total CPU 0.65% | App CPU 0.00% | App Heap 5.44MB
